file,slave_left_path_length,slave_left_economy_of_motion,slave_left_rms_jerk,slave_left_smoothness_score,slave_left_duration_s,slave_right_path_length,slave_right_economy_of_motion,slave_right_rms_jerk,slave_right_smoothness_score,slave_right_duration_s
Needle_Passing_B001.txt,0.8774177088561079,0.7425245345625002,1.5733202552866836,-12.861697481549001,114.56666666666666,0.7981219081609952,0.7509123208125003,1.6976102952976548,-13.010013541077772,114.56666666666666
Needle_Passing_B002.txt,0.6686056895062998,0.44844326662499995,1.271294639342606,-12.70684445088997,105.86666666666666,0.6851731487392341,0.4575348483749996,1.3632651446090804,-12.74625214716317,105.86666666666666
Needle_Passing_B003.txt,0.6185376595205476,0.4056253908750001,1.23013257589627,-12.795434358674864,107.89999999999999,0.5357926198558823,0.33119238825,1.1711832898150292,-12.877519093330944,107.89999999999999
Needle_Passing_B004.txt,0.4744644469600357,0.2333907101249998,1.045307019366897,-12.586183963479371,96.23333333333333,0.492015266059698,0.3129264494999995,1.2105274925131921,-12.68209573824932,96.23333333333333
Needle_Passing_B005.txt,0.38166287324121184,0.36518618137500014,1.3577668590470022,-12.166874463675828,69.83333333333333,0.25248297232893074,0.22753614825000004,1.2056619958070132,-12.422570841095135,69.83333333333333
Needle_Passing_C001.txt,1.2834406091415618,2.5273027214999995,2.488967049413213,-13.520732431829726,143.73333333333332,1.3737786510705003,2.6743539234374984,2.673508965156431,-13.523775454209288,143.73333333333332
Needle_Passing_C002.txt,1.4455161128833975,3.6640451486249996,3.243081252918311,-13.185748926849937,120.39999999999999,1.1730493780834803,2.5083103072500004,2.745290506218688,-13.222423170649098,120.39999999999999
Needle_Passing_C003.txt,1.3603690392360657,2.8737659098124992,2.935625152229737,-13.122220894508096,119.03333333333333,1.4475107410823647,3.2976467296874983,3.1273975274836636,-13.123255759730782,119.03333333333333
Needle_Passing_C004.txt,0.8365783048854443,2.0407993199999996,3.172254948054797,-12.608811769914869,81.0,0.9517231798689307,2.3052547080000005,3.3422129034905677,-12.542135727728692,81.0
Needle_Passing_C005.txt,0.9555636313598943,2.0909637202499995,2.9860349525134473,-12.572477996704116,85.2,0.9252981744781493,1.7716878326250007,2.869119384561473,-12.565741275826518,85.2
Needle_Passing_D001.txt,1.3998743011875217,1.5466381110000005,1.8659255294601698,-13.391694107382873,155.0,1.1216221112799456,1.3198802191875008,1.6634133560693793,-13.484390819656092,155.0
