file,slave_left_path_length,slave_left_economy_of_motion,slave_left_rms_jerk,slave_left_smoothness_score,slave_left_duration_s,slave_right_path_length,slave_right_economy_of_motion,slave_right_rms_jerk,slave_right_smoothness_score,slave_right_duration_s
Suturing_B001.txt,1.826314410397803,1.8435190713750003,1.896499784166684,-13.675005108747156,187.8,1.7608337908079563,1.8574258128749999,2.0536137273999095,-13.775851395076153,187.8
Suturing_B002.txt,0.9477763070510672,0.9275236374375004,1.825197669633779,-12.928985527431877,114.8,1.164921792209148,1.3977149906250004,2.554473776955714,-13.041786769993928,114.8
Suturing_B003.txt,0.7776803777006053,0.6811612093125001,1.5441314175551724,-12.945689577841804,114.36666666666666,1.2485960948150607,1.263255915375001,2.3318863637609617,-12.892494162188516,114.36666666666666
Suturing_B004.txt,0.8770105795105807,1.0147960293750005,2.0672183555168404,-12.958275251770985,108.53333333333333,1.4966514640309758,1.7230179262500012,2.901026121668771,-12.78837414030798,108.53333333333333
Suturing_B005.txt,1.01118443612528,1.0974379854375005,2.141056852861066,-12.515345438582909,94.9,1.4705777816809262,2.647932882750002,3.875327309537342,-12.705390569813753,94.9
Suturing_C001.txt,1.3332821133995183,3.0837196681875008,3.2987898889079856,-12.938017434948152,105.96666666666667,1.7488534750561753,4.517491749750002,4.401928267610335,-12.952931304904665,105.96666666666667
Suturing_C002.txt,1.1660088747074995,2.659942634625,2.9734315461879564,-13.034614685699433,108.86666666666666,1.4647213984383969,3.7966228267499984,3.835256730795957,-13.057581337110284,108.86666666666666
Suturing_C003.txt,1.0880152405015187,2.2345206361875,2.7987814432423486,-12.9562003944364,105.33333333333333,1.8087454007580523,4.174046268750002,4.318835080143376,-12.891510741612418,105.33333333333333
Suturing_C004.txt,1.0448416722093001,3.0370212765,3.907423796088905,-12.647735571536876,82.6,1.7441540578503942,4.750116117187501,5.254936638503228,-12.460020791001357,82.6
Suturing_C005.txt,1.0168534238832758,1.9550240797500003,2.8792816045717893,-12.507167758258168,85.86666666666666,1.603466873514368,3.5987773398750016,4.607452921604687,-12.519918012078678,85.86666666666666
Suturing_D001.txt,1.1714791541189133,5.611005350999999,5.870188904691518,-13.219280019889707,93.3,0.8231749693653616,1.7473934013750005,3.0126563643196103,-12.946359877253796,93.3
Suturing_D002.txt,1.0960855576711273,1.5577435248750002,2.7886538657914497,-12.018457470994829,73.76666666666667,0.7431914210839426,0.8248396775625012,2.0547516601547136,-12.090674462277946,73.76666666666667
Suturing_D003.txt,1.3609553081007768,2.53730690325,3.442662090693221,-12.131992347692893,77.2,0.8178733987193336,0.990402663375001,2.17363782537289,-12.174893480735848,77.2
Suturing_D004.txt,1.696627597942205,3.0420205931250006,3.5947220030053595,-12.41704266552101,91.36666666666666,1.0807306806772043,1.6219418737499998,2.5827794432064315,-12.521624780567938,91.36666666666666
Suturing_D005.txt,0.9844079275161982,1.3531999303125,2.98876540950619,-11.601740654568768,59.266666666666666,0.7290797546570604,0.9196327726874994,2.4242389972631813,-11.680707991779004,59.266666666666666
Suturing_E001.txt,0.7455305826835112,1.1126032425,2.171424261266119,-13.3979697736064,119.73333333333333,1.1199569352260925,1.1924713636875002,2.2307893413027533,-13.067925803546675,119.73333333333333
Suturing_E002.txt,0.7234807701546806,0.7110177316874997,1.6164429679268775,-12.651967418153585,98.23333333333333,1.009693181512568,0.9928067130000009,2.196790366171011,-12.628899013859526,98.23333333333333
Suturing_E003.txt,0.6346976989640659,0.5567789188125002,1.5422806093201968,-12.402478047856361,86.8,0.8254099459412669,0.8268252406874993,2.069179832171934,-12.429542176991493,86.8
Suturing_E004.txt,0.7488548531271719,0.7383220891875002,1.6024955847000815,-12.594974531391111,97.5,0.8839624636505212,0.727358643,1.873484680325216,-12.586608790634125,97.5
Suturing_E005.txt,0.5622395867161878,0.4996761344999999,1.4855451246899847,-12.350186932694015,82.73333333333333,0.8846116167371119,0.7194843106874999,2.0848157412879633,-12.250888155575755,82.73333333333333
Suturing_F001.txt,1.080666238928901,1.8539912441249995,2.609072141163847,-12.620170549115814,94.56666666666666,1.5988689096662463,3.6272040198750015,3.7823559932956035,-12.602480630463607,94.56666666666666
Suturing_F002.txt,0.755255105396266,1.0268212083749997,2.2090305311216563,-12.322555755948047,79.13333333333333,1.3199029333430397,2.941062518812501,3.8419713198066834,-12.318363907749157,79.13333333333333
Suturing_F003.txt,0.8464436036782279,1.3278817906875002,2.503325859900059,-12.20856150708876,75.46666666666667,1.3933688486746174,3.0125863186875,3.9263899764180836,-12.166577461600545,75.46666666666667
Suturing_F004.txt,0.80901685036298,1.0272941201249999,2.2054766962110532,-12.259233445286066,79.06666666666666,1.4499487851107091,3.019812247687502,3.916506094082757,-12.251235921809629,79.06666666666666
Suturing_F005.txt,0.7448162545448511,1.0279337113125002,2.3726578711384096,-11.999082541963267,67.93333333333334,1.3880838482164162,3.1217233393125015,4.3549205877397545,-11.985839674295732,67.93333333333334
Suturing_G001.txt,1.9927176455021183,1.5639197833125,1.4298628123233235,-14.57765581266419,300.3666666666667,2.5827379820341725,3.0858774271875005,2.041331624727548,-14.661625032046432,300.3666666666667
Suturing_G002.txt,0.6600150961167126,0.45011550993749977,1.233786678003517,-12.852731304769362,112.6,1.434424148021888,1.6344646948124957,2.692148478478725,-12.856201731213396,112.6
Suturing_G003.txt,1.1785361263341079,1.0065941701874999,1.4619530486312482,-13.62556321238226,173.66666666666666,1.5759465100224403,1.9205721961874982,2.1880534782588943,-13.723415080527642,173.66666666666666
Suturing_G004.txt,0.5534178211271623,0.35504123174999985,1.2590626332169523,-12.3899165268334,88.3,1.1481711723556782,1.183545227812499,2.7047764991259524,-12.420177628494166,88.3
Suturing_G005.txt,0.46894350492778236,0.3644224003125,1.3602204046423434,-12.400612291770686,81.76666666666667,0.9310559005122035,0.9571729618125013,2.4492035146678757,-12.315733005548207,81.76666666666667
Suturing_H001.txt,1.7036507453970209,2.6717557455,2.179636327168968,-13.865030142950307,188.43333333333334,2.0155424370892607,3.101503135500002,2.584072428356588,-13.86684867435474,188.43333333333334
Suturing_H002.txt,0.5272400864037334,0.48063288093750056,1.939551468989744,-11.311562167553037,49.733333333333334,0.5031247728420244,0.4288321676250002,1.9047181544705492,-11.33648643425093,49.733333333333334
Suturing_H003.txt,1.2719686252673728,2.1953542775624997,2.6841940737735683,-12.970346468538411,113.13333333333333,1.2449628625351794,1.9489394711249994,2.608767151735549,-12.964229281956467,113.13333333333333
Suturing_H004.txt,1.433483181089255,2.1759752418750002,2.4008445989538565,-13.257571929879692,136.43333333333334,1.4633190224741117,1.7526318671250014,2.366666210363002,-13.227225017241418,136.43333333333334
Suturing_H005.txt,1.1663781955875026,2.0708325725625,2.437652370797252,-12.993224092716947,114.5,1.1981413427792633,1.6073763373124994,2.438140106476622,-12.97006054266532,114.5
Suturing_I001.txt,1.289088144413626,1.4444571206249996,1.955881172848457,-13.309377611865091,143.83333333333334,1.307802589213299,1.6732719652500003,2.2163018487055335,-13.405431339681593,143.83333333333334
Suturing_I002.txt,1.3384535780809528,1.4715805190625,1.9904193883498194,-13.349275825106913,147.03333333333333,1.628924902080461,2.2718603233124988,2.6194043616076996,-13.417196231800524,147.03333333333333
Suturing_I003.txt,1.2289052433096352,1.4952638576250006,1.947324824951092,-13.327702312147856,142.76666666666665,1.389526857513053,1.7841655755000014,2.3546115131912506,-13.385966941345217,142.76666666666665
Suturing_I004.txt,1.158846421408016,3.0140415343124998,3.544763424510724,-13.538065964186892,124.3,1.7806617039106603,6.832364262749998,5.6516564091478365,-13.570131885482938,124.3
Suturing_I005.txt,1.2337359878923575,1.5868613508749998,2.1485332868956104,-13.078657403821806,125.73333333333333,1.8625240095957012,3.066445184625001,3.2189899618775923,-13.072053182171185,125.73333333333333
